accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5620915032679739,0.662807251503265,1760352655,,False,1,08ac4_00017,2025-10-13_12-50-55,494.355947971344,494.355947971344,33805,Mac.home,127.0.0.1,494.355947971344,1
