accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5947712418300654,0.6303020345619301,1760350755,,False,1,08ac4_00000,2025-10-13_12-19-15,442.43828988075256,442.43828988075256,30280,Mac.home,127.0.0.1,442.43828988075256,1
