accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6209150326797386,0.6589365987216725,1760352194,,False,1,08ac4_00014,2025-10-13_12-43-14,483.65389227867126,483.65389227867126,32962,Mac.home,127.0.0.1,483.65389227867126,1
