accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5424836601307189,0.7057495121083228,1760353735,,False,1,08ac4_00026,2025-10-13_13-08-55,621.2852399349213,621.2852399349213,35564,Mac.home,127.0.0.1,621.2852399349213,1
