accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5816993464052288,0.6693912869185404,1760350789,,False,1,08ac4_00002,2025-10-13_12-19-49,476.7415540218353,476.7415540218353,30277,Mac.home,127.0.0.1,476.7415540218353,1
